Index,Timestamp,Voltage [V],Current [A],Power [W],Resistance [Ohm]
255,2025-04-04 08:12:19,9.148699,0.032744,0.298721,277.121155
256,2025-04-04 08:12:20,9.148856,0.032773,0.301565,276.600952
257,2025-04-04 08:12:21,9.147812,0.032891,0.300659,278.238251
258,2025-04-04 08:12:22,9.14778,0.032775,0.30213,278.398041
259,2025-04-04 08:12:24,9.147258,0.032654,0.300287,279.009613
260,2025-04-04 08:12:25,9.146297,0.032784,0.300771,278.945618
261,2025-04-04 08:12:26,9.146088,0.032593,0.299078,277.346191
262,2025-04-04 08:12:27,9.145555,0.032706,0.301101,279.647491
263,2025-04-04 08:12:28,9.1452,0.032731,0.298515,279.407257
264,2025-04-04 08:12:29,9.144605,0.032736,0.299991,277.719849
265,2025-04-04 08:12:30,9.14427,0.032956,0.30179,277.850311
266,2025-04-04 08:12:31,9.14451,0.033048,0.30094,277.053558
267,2025-04-04 08:12:32,9.143915,0.032982,0.301087,278.746246
268,2025-04-04 08:12:33,9.142631,0.032965,0.301388,279.001923
269,2025-04-04 08:12:34,9.14286,0.032682,0.300181,278.469879
270,2025-04-04 08:12:36,9.142704,0.03279,0.298231,279.502747
271,2025-04-04 08:12:37,9.14145,0.032652,0.300905,278.349487
272,2025-04-04 08:12:38,9.140594,0.032674,0.29889,280.732666
273,2025-04-04 08:12:39,9.140739,0.032873,0.300985,279.152588
274,2025-04-04 08:12:40,9.140134,0.032783,0.301058,280.494293
275,2025-04-04 08:12:41,9.139706,0.032925,0.300748,278.488403
276,2025-04-04 08:12:42,9.139862,0.032866,0.30144,277.590759
277,2025-04-04 08:12:43,9.13933,0.033056,0.301496,277.742554
278,2025-04-04 08:12:44,9.137982,0.032869,0.301246,276.839508
279,2025-04-04 08:12:45,9.137606,0.033077,0.302483,277.630035
280,2025-04-04 08:12:46,9.137523,0.032922,0.300879,278.699249
281,2025-04-04 08:12:48,9.137345,0.032951,0.302997,276.660248
282,2025-04-04 08:12:49,9.136666,0.03297,0.30027,277.560822
283,2025-04-04 08:12:50,9.135371,0.032903,0.299587,279.878418
284,2025-04-04 08:12:51,9.136008,0.032864,0.299581,279.403473
285,2025-04-04 08:12:52,9.134901,0.032868,0.299406,279.651337
286,2025-04-04 08:12:53,9.13487,0.03296,0.298857,276.955719
287,2025-04-04 08:12:54,9.134682,0.032994,0.300566,276.842163
288,2025-04-04 08:12:55,9.134357,0.032814,0.301396,276.615204
289,2025-04-04 08:12:56,9.134336,0.033027,0.299847,278.223724
290,2025-04-04 08:12:57,9.133908,0.03279,0.29997,276.267303
291,2025-04-04 08:12:58,9.132718,0.032901,0.30024,277.174744
292,2025-04-04 08:13:00,9.132446,0.032886,0.29897,276.91098
293,2025-04-04 08:13:01,9.131308,0.032926,0.299833,278.046051
294,2025-04-04 08:13:02,9.131371,0.032895,0.300157,275.743408
295,2025-04-04 08:13:03,9.13066,0.032788,0.299024,277.962921
296,2025-04-04 08:13:04,9.130336,0.0329,0.301235,279.198578
297,2025-04-04 08:13:05,9.12995,0.032822,0.299425,277.748871
298,2025-04-04 08:13:06,9.129605,0.032917,0.300703,276.307281
299,2025-04-04 08:13:07,9.128905,0.032962,0.301177,277.254333
300,2025-04-04 08:13:08,9.128758,0.033016,0.30045,279.083954
301,2025-04-04 08:13:09,9.128467,0.032617,0.29928,277.527222
302,2025-04-04 08:13:10,9.127537,0.032984,0.300014,276.494568
303,2025-04-04 08:13:12,9.127672,0.032909,0.300743,278.459106
304,2025-04-04 08:13:13,9.126889,0.03296,0.300712,278.088135
305,2025-04-04 08:13:14,9.126659,0.032714,0.298992,278.971924
306,2025-04-04 08:13:15,9.125698,0.032996,0.301433,276.169678
307,2025-04-04 08:13:16,9.125698,0.032817,0.300846,277.615875
308,2025-04-04 08:13:17,9.125019,0.032891,0.300736,276.305359
309,2025-04-04 08:13:18,9.125333,0.033025,0.298929,276.446777
310,2025-04-04 08:13:19,9.124508,0.03299,0.301851,277.997131
311,2025-04-04 08:13:20,9.124654,0.032891,0.300592,277.560883
312,2025-04-04 08:13:21,9.123713,0.032836,0.300857,276.351074
313,2025-04-04 08:13:22,9.123181,0.032922,0.300143,278.857056
314,2025-04-04 08:13:24,9.122596,0.032817,0.297151,278.108215
315,2025-04-04 08:13:25,9.122053,0.03294,0.299566,277.641144
316,2025-04-04 08:13:26,9.121834,0.032953,0.30135,276.43811
317,2025-04-04 08:13:27,9.121562,0.03283,0.299851,279.122742
318,2025-04-04 08:13:28,9.120653,0.032818,0.301266,276.775848
319,2025-04-04 08:13:29,9.120727,0.032748,0.299772,277.62146
320,2025-04-04 08:13:30,9.119932,0.032866,0.299402,278.227264
321,2025-04-04 08:13:31,9.120455,0.033053,0.299966,275.861694
322,2025-04-04 08:13:32,9.119504,0.033103,0.301237,276.681671
323,2025-04-04 08:13:33,9.11965,0.032971,0.301345,278.486298
324,2025-04-04 08:13:34,9.119139,0.033036,0.29973,275.401886
325,2025-04-04 08:13:36,9.117707,0.033016,0.299946,277.178864
326,2025-04-04 08:13:37,9.117582,0.032869,0.29896,276.840881
327,2025-04-04 08:13:38,9.117258,0.03276,0.299091,278.727783
328,2025-04-04 08:13:39,9.116496,0.032769,0.299457,276.836731
329,2025-04-04 08:13:40,9.116047,0.033003,0.301562,275.834167
330,2025-04-04 08:13:41,9.115712,0.033003,0.301406,276.091705
331,2025-04-04 08:13:42,9.115305,0.032994,0.299696,276.444946
332,2025-04-04 08:13:43,9.115326,0.032952,0.300151,276.508881
333,2025-04-04 08:13:44,9.115263,0.032918,0.301103,277.000183
334,2025-04-04 08:13:45,9.11471,0.033087,0.298995,275.623749
335,2025-04-04 08:13:47,9.114031,0.033087,0.299694,276.498077
336,2025-04-04 08:13:48,9.11332,0.032803,0.301515,273.776398
337,2025-04-04 08:13:49,9.112506,0.032844,0.301636,275.544403
338,2025-04-04 08:13:50,9.112547,0.033014,0.300066,276.729126
339,2025-04-04 08:13:51,9.111629,0.032909,0.301308,276.775635
340,2025-04-04 08:13:52,9.111357,0.032909,0.301187,276.970764
341,2025-04-04 08:13:53,9.111116,0.032984,0.300952,276.206879
342,2025-04-04 08:13:54,9.110918,0.033,0.300038,275.703857
343,2025-04-04 08:13:55,9.110062,0.032964,0.300918,274.712799
344,2025-04-04 08:13:56,9.109842,0.033053,0.300926,274.77475
345,2025-04-04 08:13:57,9.109529,0.032883,0.302099,277.621399
346,2025-04-04 08:13:59,9.108975,0.03294,0.300406,276.248077
347,2025-04-04 08:14:00,9.108202,0.03296,0.299379,277.522186
348,2025-04-04 08:14:01,9.107774,0.032944,0.301233,276.759125
349,2025-04-04 08:14:02,9.107272,0.032931,0.301247,276.455292
350,2025-04-04 08:14:03,9.10699,0.03303,0.299357,273.69873
351,2025-04-04 08:14:04,9.107021,0.032948,0.300443,276.273132
352,2025-04-04 08:14:05,9.106489,0.033213,0.299853,275.948303
353,2025-04-04 08:14:06,9.105789,0.03297,0.298675,275.43045
354,2025-04-04 08:14:07,9.106312,0.033033,0.300124,274.970123
355,2025-04-04 08:14:08,9.105695,0.032834,0.301895,273.065369
356,2025-04-04 08:14:09,9.104786,0.033048,0.29946,276.859436
357,2025-04-04 08:14:11,9.104567,0.032823,0.299536,276.672455
358,2025-04-04 08:14:12,9.103313,0.032962,0.300592,276.569366
359,2025-04-04 08:14:13,9.103251,0.033001,0.300962,275.665314
360,2025-04-04 08:14:14,9.103366,0.033095,0.299432,276.145782
361,2025-04-04 08:14:15,9.102822,0.032948,0.300068,276.472321
362,2025-04-04 08:14:16,9.102551,0.032791,0.299531,277.061737
363,2025-04-04 08:14:17,9.102018,0.032948,0.299626,277.762299
364,2025-04-04 08:14:18,9.101757,0.033009,0.299988,276.214691
365,2025-04-04 08:14:19,9.101224,0.033004,0.301338,276.96817
366,2025-04-04 08:14:20,9.101026,0.033001,0.301292,275.44278
367,2025-04-04 08:14:21,9.100316,0.033096,0.299448,275.001129
368,2025-04-04 08:14:23,9.100097,0.032958,0.300354,275.023376
369,2025-04-04 08:14:24,9.098927,0.032803,0.299804,275.50824
370,2025-04-04 08:14:25,9.098551,0.032922,0.301143,275.964996
371,2025-04-04 08:14:26,9.098477,0.032932,0.300877,275.347534
372,2025-04-04 08:14:27,9.098206,0.033017,0.299669,277.116638
373,2025-04-04 08:14:28,9.098456,0.032852,0.299488,275.897064
374,2025-04-04 08:14:29,9.097286,0.032938,0.299466,276.609863
375,2025-04-04 08:14:30,9.097349,0.032769,0.299253,274.445404
376,2025-04-04 08:14:31,9.096827,0.033133,0.299943,273.99231
377,2025-04-04 08:14:32,9.097318,0.033207,0.30052,274.299591
378,2025-04-04 08:14:33,9.096169,0.032922,0.301226,275.86499
379,2025-04-04 08:14:35,9.09596,0.033099,0.301666,276.927765
380,2025-04-04 08:14:36,9.0948,0.03291,0.300498,275.896759
381,2025-04-04 08:14:37,9.094111,0.032982,0.299346,278.394135
382,2025-04-04 08:14:38,9.094007,0.032831,0.300195,276.483124
383,2025-04-04 08:14:39,9.093233,0.033143,0.299887,275.874695
384,2025-04-04 08:14:40,9.093296,0.033151,0.302429,275.235809
385,2025-04-04 08:14:41,9.092461,0.033035,0.300199,274.399353
386,2025-04-04 08:14:42,9.09338,0.032918,0.298881,274.653809
387,2025-04-04 08:14:43,9.092241,0.032982,0.300023,273.686829
388,2025-04-04 08:14:44,9.091824,0.033069,0.301041,274.402008
389,2025-04-04 08:14:45,9.09129,0.033156,0.299301,276.20816
390,2025-04-04 08:14:47,9.091343,0.033056,0.301149,275.871613
391,2025-04-04 08:14:48,9.09081,0.032983,0.29982,274.26712
392,2025-04-04 08:14:49,9.090392,0.032975,0.299225,274.572144
393,2025-04-04 08:14:50,9.090079,0.032992,0.298939,276.108337
394,2025-04-04 08:14:51,9.089411,0.033137,0.300598,275.967255
395,2025-04-04 08:14:52,9.088418,0.032875,0.298656,275.826477
396,2025-04-04 08:14:53,9.088167,0.033216,0.300558,277.667236
397,2025-04-04 08:14:54,9.088721,0.033112,0.302881,275.577454
