Index,Timestamp,Voltage [V],Current [A],Power [W],Resistance [Ohm]
69,2025-03-30 18:34:00,8.779742,0.068249,0.600419,128.365036
70,2025-03-30 18:34:01,8.77758,0.068648,0.601723,127.444221
71,2025-03-30 18:34:02,8.775345,0.068373,0.600123,128.320908
72,2025-03-30 18:34:03,8.77359,0.068493,0.600484,128.033401
73,2025-03-30 18:34:04,8.773883,0.068735,0.601186,128.077774
74,2025-03-30 18:34:05,8.771062,0.068735,0.603135,127.701988
75,2025-03-30 18:34:06,8.769924,0.068536,0.60176,127.634064
76,2025-03-30 18:34:07,8.768535,0.068633,0.601056,127.962547
77,2025-03-30 18:34:08,8.766603,0.068548,0.601332,127.555817
78,2025-03-30 18:34:10,8.765161,0.068662,0.60045,127.82312
79,2025-03-30 18:34:11,8.763311,0.068499,0.599832,127.777397
80,2025-03-30 18:34:12,8.762257,0.068415,0.601708,127.775002
81,2025-03-30 18:34:13,8.759917,0.068558,0.600616,127.771057
82,2025-03-30 18:34:14,8.7595,0.068489,0.601177,127.440521
83,2025-03-30 18:34:15,8.758162,0.068606,0.600277,128.005005
84,2025-03-30 18:34:16,8.756564,0.068984,0.60069,127.878761
85,2025-03-30 18:34:17,8.754652,0.06868,0.602354,127.050293
86,2025-03-30 18:34:18,8.753764,0.068716,0.601674,127.267097
87,2025-03-30 18:34:19,8.752041,0.068727,0.603302,127.058784
88,2025-03-30 18:34:20,8.750255,0.068739,0.601054,127.58773
89,2025-03-30 18:34:21,8.750202,0.068785,0.601852,127.355057
90,2025-03-30 18:34:23,8.749168,0.068759,0.601208,127.475311
91,2025-03-30 18:34:24,8.746975,0.068475,0.599311,127.473984
92,2025-03-30 18:34:25,8.743894,0.068853,0.601794,127.134132
93,2025-03-30 18:34:26,8.743528,0.068802,0.599553,127.104782
94,2025-03-30 18:34:27,8.74169,0.068653,0.599052,127.368774
95,2025-03-30 18:34:28,8.74077,0.068892,0.599383,127.007576
96,2025-03-30 18:34:29,8.739151,0.068781,0.603112,126.936722
97,2025-03-30 18:34:30,8.738681,0.068859,0.602136,126.890846
98,2025-03-30 18:34:31,8.736268,0.0691,0.602015,126.902985
99,2025-03-30 18:34:32,8.735506,0.068944,0.599986,126.934212
100,2025-03-30 18:34:33,8.733918,0.069134,0.604749,126.544189
101,2025-03-30 18:34:34,8.732592,0.068997,0.603051,126.689201
102,2025-03-30 18:34:36,8.731484,0.068826,0.600675,126.965202
103,2025-03-30 18:34:37,8.730419,0.068784,0.601248,126.723488
104,2025-03-30 18:34:38,8.72716,0.0688,0.600396,126.627525
105,2025-03-30 18:34:39,8.727609,0.068802,0.600274,126.762184
106,2025-03-30 18:34:40,8.725248,0.06894,0.600882,126.606911
107,2025-03-30 18:34:41,8.724078,0.069135,0.602052,126.360146
108,2025-03-30 18:34:42,8.721791,0.068898,0.601218,126.462845
109,2025-03-30 18:34:43,8.722073,0.068889,0.602058,126.049789
110,2025-03-30 18:34:44,8.720182,0.069008,0.600646,126.117577
111,2025-03-30 18:34:45,8.718428,0.069071,0.601214,126.414757
112,2025-03-30 18:34:46,8.717091,0.069071,0.601823,126.570717
113,2025-03-30 18:34:47,8.717195,0.069045,0.601724,126.193802
114,2025-03-30 18:34:49,8.714469,0.069069,0.603092,126.543228
115,2025-03-30 18:34:50,8.713529,0.06918,0.602166,126.242386
116,2025-03-30 18:34:51,8.711481,0.069134,0.602557,125.974014
117,2025-03-30 18:34:52,8.710792,0.069282,0.601843,126.220512
118,2025-03-30 18:34:53,8.709351,0.068984,0.600937,126.353485
119,2025-03-30 18:34:54,8.707596,0.069008,0.60277,125.935043
120,2025-03-30 18:34:55,8.706582,0.069343,0.6015,126.116539
121,2025-03-30 18:34:56,8.705193,0.069227,0.601866,125.964882
122,2025-03-30 18:34:57,8.704556,0.069132,0.600954,126.011726
123,2025-03-30 18:34:58,8.704085,0.069197,0.602039,125.894394
124,2025-03-30 18:34:59,8.702153,0.068976,0.601692,125.844414
125,2025-03-30 18:35:00,8.700722,0.0692,0.602612,125.725548
126,2025-03-30 18:35:02,8.699521,0.069249,0.602692,125.794708
127,2025-03-30 18:35:03,8.697965,0.06911,0.601547,125.737427
128,2025-03-30 18:35:04,8.696712,0.069247,0.601949,125.879181
129,2025-03-30 18:35:05,8.694476,0.06904,0.601505,125.912323
130,2025-03-30 18:35:06,8.693274,0.069113,0.600383,125.530571
131,2025-03-30 18:35:07,8.693118,0.069048,0.600297,126.035553
132,2025-03-30 18:35:08,8.691321,0.069304,0.601247,125.272125
133,2025-03-30 18:35:09,8.691165,0.069249,0.601036,125.553848
134,2025-03-30 18:35:10,8.688584,0.069065,0.600654,125.353828
135,2025-03-30 18:35:11,8.687979,0.069404,0.601791,125.588089
136,2025-03-30 18:35:12,8.687143,0.069436,0.601636,125.420174
137,2025-03-30 18:35:13,8.685305,0.069264,0.602856,125.091042
138,2025-03-30 18:35:15,8.683873,0.06929,0.602325,125.246613
139,2025-03-30 18:35:16,8.683194,0.069001,0.600376,125.260872
140,2025-03-30 18:35:17,8.682035,0.069431,0.602203,125.156624
141,2025-03-30 18:35:18,8.679998,0.069086,0.60246,124.967163
142,2025-03-30 18:35:19,8.679737,0.069377,0.601941,125.012405
143,2025-03-30 18:35:20,8.676698,0.069262,0.599818,125.237816
144,2025-03-30 18:35:21,8.677168,0.069316,0.602978,125.327644
145,2025-03-30 18:35:22,8.676373,0.069152,0.601958,124.905899
146,2025-03-30 18:35:23,8.673971,0.069535,0.604175,125.191917
147,2025-03-30 18:35:24,8.672927,0.06933,0.601418,124.903267
148,2025-03-30 18:35:25,8.672801,0.069527,0.601941,124.919716
149,2025-03-30 18:35:27,8.670295,0.069576,0.600957,125.154099
150,2025-03-30 18:35:28,8.669437,0.069361,0.60154,124.904137
151,2025-03-30 18:35:29,8.668174,0.069401,0.602393,125.315033
152,2025-03-30 18:35:30,8.667296,0.069468,0.601094,124.908363
153,2025-03-30 18:35:31,8.666952,0.069404,0.601201,124.877495
154,2025-03-30 18:35:32,8.664466,0.069286,0.600648,124.753929
155,2025-03-30 18:35:33,8.663713,0.069388,0.60056,125.064873
156,2025-03-30 18:35:34,8.663964,0.069503,0.601444,124.998367
157,2025-03-30 18:35:35,8.661834,0.069677,0.603845,124.497742
158,2025-03-30 18:35:36,8.660214,0.069626,0.601601,124.825684
159,2025-03-30 18:35:37,8.659932,0.069503,0.602784,125.051048
160,2025-03-30 18:35:38,8.658554,0.069551,0.602775,124.139313
161,2025-03-30 18:35:40,8.657018,0.069693,0.601456,124.595589
162,2025-03-30 18:35:41,8.656089,0.069334,0.600135,124.699951
163,2025-03-30 18:35:42,8.655232,0.069521,0.600588,124.665512
164,2025-03-30 18:35:43,8.653957,0.069309,0.601309,124.439957
165,2025-03-30 18:35:44,8.651743,0.069511,0.6013,124.559578
166,2025-03-30 18:35:45,8.651378,0.069538,0.601803,124.10598
167,2025-03-30 18:35:46,8.650323,0.069793,0.600804,124.471436
168,2025-03-30 18:35:47,8.648349,0.069573,0.60188,124.141464
169,2025-03-30 18:35:48,8.648986,0.069488,0.599994,124.341927
170,2025-03-30 18:35:49,8.646521,0.069557,0.601392,124.46299
171,2025-03-30 18:35:50,8.646959,0.069478,0.600289,123.947777
172,2025-03-30 18:35:51,8.645424,0.069734,0.602487,124.369034
173,2025-03-30 18:35:53,8.643387,0.069555,0.602742,123.977753
174,2025-03-30 18:35:54,8.64299,0.069398,0.598508,124.457443
175,2025-03-30 18:35:55,8.642081,0.069407,0.601048,124.043304
176,2025-03-30 18:35:56,8.639835,0.069634,0.601356,124.172668
177,2025-03-30 18:35:57,8.6383,0.069721,0.601086,123.931076
178,2025-03-30 18:35:58,8.637265,0.069579,0.600957,123.959061
179,2025-03-30 18:35:59,8.636556,0.069576,0.599314,124.557144
180,2025-03-30 18:36:00,8.635396,0.069854,0.601457,123.827866
181,2025-03-30 18:36:01,8.635448,0.069741,0.602694,123.960632
182,2025-03-30 18:36:02,8.634602,0.069542,0.602199,124.094757
183,2025-03-30 18:36:03,8.632607,0.069734,0.601944,123.806374
184,2025-03-30 18:36:04,8.631761,0.069738,0.60166,124.001785
185,2025-03-30 18:36:05,8.630383,0.069501,0.60208,123.773529
186,2025-03-30 18:36:07,8.629588,0.069763,0.603023,123.835587
187,2025-03-30 18:36:08,8.62917,0.06998,0.600856,123.690918
188,2025-03-30 18:36:09,8.626904,0.069608,0.59995,123.808037
189,2025-03-30 18:36:10,8.626037,0.069712,0.600556,124.098915
190,2025-03-30 18:36:11,8.624961,0.069709,0.600901,123.500214
191,2025-03-30 18:36:12,8.623989,0.069646,0.602058,123.525505
192,2025-03-30 18:36:13,8.623133,0.069774,0.600487,123.712761
193,2025-03-30 18:36:14,8.622506,0.069643,0.601093,123.406281
194,2025-03-30 18:36:15,8.622422,0.069769,0.601209,123.070511
195,2025-03-30 18:36:16,8.620595,0.069946,0.602606,123.457512
196,2025-03-30 18:36:17,8.620009,0.070021,0.60073,123.428764
197,2025-03-30 18:36:19,8.619414,0.069951,0.600592,123.189247
198,2025-03-30 18:36:20,8.617555,0.069803,0.601081,123.386848
199,2025-03-30 18:36:21,8.615706,0.069746,0.602222,123.459137
200,2025-03-30 18:36:22,8.615747,0.069841,0.60072,123.735405
201,2025-03-30 18:36:23,8.614672,0.069518,0.60003,123.375725
202,2025-03-30 18:36:24,8.612864,0.069798,0.599599,123.273659
203,2025-03-30 18:36:25,8.61321,0.069734,0.600211,123.23822
204,2025-03-30 18:36:26,8.612019,0.069841,0.601052,123.097961
205,2025-03-30 18:36:27,8.610588,0.069841,0.602135,123.120773
206,2025-03-30 18:36:28,8.610055,0.070012,0.603086,123.035675
207,2025-03-30 18:36:29,8.609042,0.069997,0.604268,122.795105
208,2025-03-30 18:36:30,8.606984,0.069845,0.601915,123.178291
209,2025-03-30 18:36:31,8.605961,0.069756,0.601552,122.969635
210,2025-03-30 18:36:33,8.605814,0.069976,0.602817,123.030037
211,2025-03-30 18:36:34,8.605093,0.070092,0.601521,123.215279
212,2025-03-30 18:36:35,8.60268,0.069967,0.60229,123.064804
213,2025-03-30 18:36:36,8.603266,0.069691,0.60071,123.04567
214,2025-03-30 18:36:37,8.601072,0.069955,0.599397,123.339897
215,2025-03-30 18:36:38,8.599808,0.069926,0.601018,123.634033
216,2025-03-30 18:36:39,8.600278,0.069913,0.601521,123.016426
217,2025-03-30 18:36:40,8.598272,0.069975,0.602946,122.839462
218,2025-03-30 18:36:41,8.598022,0.069913,0.601689,122.708031
219,2025-03-30 18:36:42,8.59611,0.069915,0.60015,122.469566
220,2025-03-30 18:36:43,8.594878,0.070064,0.60111,122.698753
221,2025-03-30 18:36:44,8.595818,0.069946,0.601328,122.648911
222,2025-03-30 18:36:46,8.594909,0.07017,0.601602,123.206238
223,2025-03-30 18:36:47,8.59258,0.069848,0.602772,123.005234
224,2025-03-30 18:36:48,8.591462,0.069799,0.600369,122.787354
225,2025-03-30 18:36:49,8.591494,0.069777,0.600215,123.084854
226,2025-03-30 18:36:50,8.589937,0.069942,0.599888,122.75425
227,2025-03-30 18:36:51,8.588182,0.070314,0.602074,122.901291
228,2025-03-30 18:36:52,8.588297,0.070101,0.603381,122.348267
229,2025-03-30 18:36:53,8.586166,0.069925,0.601282,122.618866
230,2025-03-30 18:36:54,8.586605,0.070108,0.601827,122.770256
231,2025-03-30 18:36:55,8.58603,0.070072,0.600645,122.470062
232,2025-03-30 18:36:56,8.584547,0.070377,0.602942,122.116653
233,2025-03-30 18:36:57,8.583524,0.070403,0.601948,122.49585
234,2025-03-30 18:36:59,8.58275,0.069997,0.598624,122.675774
235,2025-03-30 18:37:00,8.580254,0.07005,0.600767,123.059273
236,2025-03-30 18:37:01,8.580411,0.070054,0.600079,122.268654
237,2025-03-30 18:37:02,8.577977,0.070189,0.601211,122.400368
238,2025-03-30 18:37:03,8.578656,0.070075,0.602874,122.147369
239,2025-03-30 18:37:04,8.576598,0.07015,0.599458,122.517014
240,2025-03-30 18:37:05,8.576619,0.070301,0.603169,122.366112
241,2025-03-30 18:37:06,8.576514,0.070095,0.602387,122.317787
242,2025-03-30 18:37:07,8.575846,0.070201,0.601512,122.361176
243,2025-03-30 18:37:08,8.5743,0.070073,0.601109,122.65696
244,2025-03-30 18:37:09,8.573287,0.070164,0.603737,122.22731
245,2025-03-30 18:37:11,8.572002,0.070209,0.600476,122.276756
246,2025-03-30 18:37:12,8.571866,0.070051,0.601104,122.134392
247,2025-03-30 18:37:13,8.570164,0.07018,0.602396,121.432739
248,2025-03-30 18:37:14,8.569599,0.070212,0.600093,122.241051
249,2025-03-30 18:37:15,8.568555,0.070238,0.600266,122.475082
250,2025-03-30 18:37:16,8.566623,0.07015,0.601514,122.087509
251,2025-03-30 18:37:17,8.566988,0.070125,0.600517,121.937805
252,2025-03-30 18:37:18,8.565954,0.070051,0.599484,121.986511
253,2025-03-30 18:37:19,8.564711,0.070251,0.600741,122.063499
254,2025-03-30 18:37:20,8.564356,0.070116,0.601585,122.150398
255,2025-03-30 18:37:21,8.563468,0.070329,0.602,121.94278
256,2025-03-30 18:37:22,8.563029,0.07024,0.602063,121.964714
257,2025-03-30 18:37:23,8.561452,0.07039,0.602725,121.639076
258,2025-03-30 18:37:25,8.559875,0.070244,0.601043,121.931282
259,2025-03-30 18:37:26,8.558955,0.069972,0.600943,122.079666
260,2025-03-30 18:37:27,8.55883,0.070271,0.60115,121.516113
261,2025-03-30 18:37:28,8.557848,0.07012,0.603726,122.184219
262,2025-03-30 18:37:29,8.55671,0.070375,0.600517,121.956009
263,2025-03-30 18:37:30,8.555456,0.070254,0.600534,121.859627
264,2025-03-30 18:37:31,8.555404,0.070311,0.602662,121.819908
265,2025-03-30 18:37:32,8.553482,0.070332,0.602087,121.224792
266,2025-03-30 18:37:33,8.554328,0.070053,0.60027,121.650993
267,2025-03-30 18:37:34,8.551811,0.07014,0.603395,121.459244
268,2025-03-30 18:37:35,8.550954,0.070241,0.600414,121.563271
269,2025-03-30 18:37:36,8.551592,0.07035,0.600879,121.636353
270,2025-03-30 18:37:38,8.550589,0.070433,0.601429,121.683838
271,2025-03-30 18:37:39,8.548186,0.07016,0.601424,121.588898
272,2025-03-30 18:37:40,8.548071,0.070342,0.601222,121.434135
273,2025-03-30 18:37:41,8.547623,0.070293,0.601659,121.596123
274,2025-03-30 18:37:42,8.545053,0.07045,0.600215,121.552856
275,2025-03-30 18:37:43,8.544342,0.070229,0.602389,121.33287
276,2025-03-30 18:37:44,8.544561,0.070216,0.599594,121.667809
277,2025-03-30 18:37:45,8.543183,0.070544,0.603049,121.202469
278,2025-03-30 18:37:46,8.543214,0.070364,0.602996,120.852745
279,2025-03-30 18:37:47,8.541689,0.070393,0.601886,121.08371
280,2025-03-30 18:37:48,8.541636,0.070403,0.601371,121.750198
281,2025-03-30 18:37:49,8.541104,0.070254,0.602113,121.110825
282,2025-03-30 18:37:52,8.538399,0.070461,0.600922,121.305771
283,2025-03-30 18:37:53,8.538462,0.070401,0.60166,120.977165
284,2025-03-30 18:37:54,8.536268,0.070812,0.602731,121.325722
285,2025-03-30 18:37:55,8.536644,0.070333,0.60044,121.181328
286,2025-03-30 18:37:56,8.534085,0.070462,0.600482,121.244011
287,2025-03-30 18:37:57,8.534388,0.070574,0.600887,121.03006
288,2025-03-30 18:37:58,8.532455,0.070509,0.602225,121.223457
289,2025-03-30 18:37:59,8.53233,0.070394,0.601423,121.082924
290,2025-03-30 18:38:00,8.532549,0.070409,0.601216,120.976837
291,2025-03-30 18:38:01,8.531087,0.070654,0.602002,121.124191
292,2025-03-30 18:38:02,8.53115,0.070533,0.60082,120.912827
293,2025-03-30 18:38:03,8.530606,0.070737,0.601377,120.724991
294,2025-03-30 18:38:05,8.529227,0.070615,0.602395,120.881752
295,2025-03-30 18:38:06,8.527922,0.070714,0.601377,120.593391
296,2025-03-30 18:38:07,8.527202,0.070376,0.601691,120.844688
297,2025-03-30 18:38:08,8.526084,0.070426,0.601827,120.892242
298,2025-03-30 18:38:09,8.525363,0.070569,0.600706,120.956284
299,2025-03-30 18:38:10,8.5239,0.070419,0.60038,121.242493
300,2025-03-30 18:38:11,8.524235,0.070444,0.599152,121.139931
301,2025-03-30 18:38:12,8.521749,0.070527,0.601206,120.237579
302,2025-03-30 18:38:13,8.523201,0.070553,0.60274,120.554245
303,2025-03-30 18:38:14,8.521665,0.070684,0.599768,121.05101
304,2025-03-30 18:38:15,8.521091,0.070527,0.60083,120.939713
305,2025-03-30 18:38:16,8.519471,0.070572,0.60053,120.611626
306,2025-03-30 18:38:18,8.518343,0.070541,0.60201,120.699448
307,2025-03-30 18:38:19,8.518406,0.070566,0.601245,120.54805
308,2025-03-30 18:38:20,8.51732,0.070749,0.601447,120.592842
309,2025-03-30 18:38:21,8.515659,0.070561,0.601036,120.457481
310,2025-03-30 18:38:22,8.515325,0.070544,0.602281,120.433998
311,2025-03-30 18:38:23,8.514259,0.070687,0.600867,120.680679
312,2025-03-30 18:38:24,8.513779,0.070644,0.602628,120.401054
313,2025-03-30 18:38:25,8.514353,0.070389,0.600213,120.543602
314,2025-03-30 18:38:26,8.512526,0.070659,0.601351,120.54493
315,2025-03-30 18:38:27,8.511397,0.070704,0.602515,120.383781
316,2025-03-30 18:38:28,8.511324,0.070766,0.602758,120.079689
317,2025-03-30 18:38:29,8.510708,0.070744,0.60276,120.289406
318,2025-03-30 18:38:31,8.510217,0.070884,0.603218,120.327072
319,2025-03-30 18:38:32,8.508546,0.070935,0.600936,120.717117
320,2025-03-30 18:38:33,8.506916,0.070584,0.601743,119.996338
321,2025-03-30 18:38:34,8.506572,0.070919,0.601342,120.190277
322,2025-03-30 18:38:35,8.505485,0.07068,0.602085,120.160851
323,2025-03-30 18:38:36,8.504451,0.070652,0.603162,120.137009
324,2025-03-30 18:38:37,8.505255,0.070743,0.601766,120.310562
325,2025-03-30 18:38:38,8.504158,0.070693,0.602669,120.008369
326,2025-03-30 18:38:39,8.50281,0.070864,0.601719,120.157494
327,2025-03-30 18:38:40,8.502341,0.070778,0.601199,119.895287
328,2025-03-30 18:38:41,8.502226,0.070793,0.601276,120.090309
329,2025-03-30 18:38:42,8.500753,0.071001,0.603735,120.276863
330,2025-03-30 18:38:43,8.499959,0.071013,0.60066,120.334366
331,2025-03-30 18:38:45,8.499959,0.070848,0.60133,120.172577
332,2025-03-30 18:38:46,8.498664,0.070909,0.601601,120.274559
333,2025-03-30 18:38:47,8.497191,0.070848,0.602896,119.880501
334,2025-03-30 18:38:48,8.496209,0.070667,0.601549,119.79258
335,2025-03-30 18:38:49,8.495499,0.070808,0.602132,119.953316
336,2025-03-30 18:38:50,8.494642,0.070722,0.602114,119.950172
337,2025-03-30 18:38:51,8.495217,0.070897,0.600747,119.900627
338,2025-03-30 18:38:52,8.494047,0.070814,0.601096,120.014809
339,2025-03-30 18:38:53,8.492616,0.070896,0.601684,120.045364
340,2025-03-30 18:38:54,8.493284,0.070977,0.601956,120.170944
341,2025-03-30 18:38:55,8.491321,0.070879,0.602009,119.813118
342,2025-03-30 18:38:56,8.491885,0.070858,0.601438,119.900574
343,2025-03-30 18:38:58,8.491029,0.071116,0.603005,119.829712
344,2025-03-30 18:38:59,8.488271,0.070966,0.601918,119.696365
345,2025-03-30 18:39:00,8.487727,0.070786,0.60121,119.855324
346,2025-03-30 18:39:01,8.486735,0.070765,0.601163,119.843773
347,2025-03-30 18:39:02,8.486265,0.071036,0.601837,119.447174
348,2025-03-30 18:39:03,8.48636,0.070925,0.599666,120.155518
349,2025-03-30 18:39:04,8.484395,0.070897,0.601828,119.832878
350,2025-03-30 18:39:05,8.483946,0.070942,0.601483,119.749237
351,2025-03-30 18:39:06,8.483623,0.07114,0.601535,119.783463
352,2025-03-30 18:39:07,8.483424,0.07111,0.60067,119.686661
353,2025-03-30 18:39:08,8.482787,0.07107,0.601805,119.831192
354,2025-03-30 18:39:09,8.482452,0.070867,0.601266,119.229645
355,2025-03-30 18:39:11,8.481429,0.070917,0.600967,119.452255
356,2025-03-30 18:39:12,8.48122,0.070912,0.601387,119.738121
357,2025-03-30 18:39:13,8.478546,0.070706,0.601331,119.702286
358,2025-03-30 18:39:14,8.479141,0.070817,0.600853,119.714684
359,2025-03-30 18:39:15,8.478848,0.070988,0.601614,119.414558
360,2025-03-30 18:39:16,8.477511,0.07086,0.601225,119.494843
361,2025-03-30 18:39:17,8.476311,0.070892,0.601639,119.392937
362,2025-03-30 18:39:18,8.476509,0.071277,0.602599,119.685585
363,2025-03-30 18:39:19,8.474817,0.071255,0.602733,119.422585
364,2025-03-30 18:39:20,8.475277,0.071116,0.602972,119.12394
365,2025-03-30 18:39:21,8.474879,0.070957,0.601183,119.41111
366,2025-03-30 18:39:22,8.47324,0.071086,0.602668,119.315384
367,2025-03-30 18:39:23,8.471808,0.07117,0.601288,119.389305
368,2025-03-30 18:39:25,8.47208,0.070788,0.601027,119.169708
369,2025-03-30 18:39:26,8.4702,0.070864,0.601985,119.182098
370,2025-03-30 18:39:27,8.470566,0.07081,0.601448,119.596245
371,2025-03-30 18:39:28,8.468341,0.070877,0.601219,119.30146
372,2025-03-30 18:39:29,8.468988,0.070819,0.602049,118.994019
373,2025-03-30 18:39:30,8.467609,0.070775,0.601425,119.137871
374,2025-03-30 18:39:31,8.466523,0.070918,0.598865,119.478668
375,2025-03-30 18:39:32,8.466304,0.071201,0.602835,119.098534
376,2025-03-30 18:39:33,8.466095,0.071195,0.603027,119.013573
377,2025-03-30 18:39:34,8.465614,0.071044,0.601817,119.315453
378,2025-03-30 18:39:35,8.465332,0.071127,0.602375,118.690002
379,2025-03-30 18:39:37,8.464528,0.070995,0.600423,119.151878
380,2025-03-30 18:39:38,8.462826,0.070934,0.600303,119.474777
381,2025-03-30 18:39:39,8.462689,0.071013,0.601927,119.137863
382,2025-03-30 18:39:40,8.460601,0.071048,0.599739,119.149132
383,2025-03-30 18:39:41,8.460485,0.070856,0.601955,118.863167
384,2025-03-30 18:39:42,8.460548,0.070951,0.601728,119.03476
385,2025-03-30 18:39:43,8.458167,0.071016,0.600628,119.095764
386,2025-03-30 18:39:44,8.459065,0.071017,0.603214,118.556633
387,2025-03-30 18:39:45,8.457436,0.071339,0.600551,119.049324
388,2025-03-30 18:39:46,8.456579,0.0711,0.600979,118.599007
389,2025-03-30 18:39:47,8.457488,0.071139,0.602324,118.926102
390,2025-03-30 18:39:48,8.455879,0.071218,0.601101,118.744331
391,2025-03-30 18:39:49,8.455137,0.071208,0.601467,119.157867
392,2025-03-30 18:39:51,8.454187,0.071074,0.601426,118.949867
393,2025-03-30 18:39:52,8.452996,0.070948,0.60185,118.653381
394,2025-03-30 18:39:53,8.451816,0.071073,0.599292,119.070137
395,2025-03-30 18:39:54,8.452045,0.071044,0.601367,118.802383
396,2025-03-30 18:39:55,8.451921,0.071051,0.600628,118.791451
397,2025-03-30 18:39:56,8.450886,0.071056,0.600439,119.049973
398,2025-03-30 18:39:57,8.450949,0.071152,0.600056,118.596642
