Index,Timestamp,Voltage [V],Current [A],Power [W],Resistance [Ohm]
113,2025-03-30 23:56:29,8.8111,0.068067,0.600599,129.076904
114,2025-03-30 23:56:30,8.809742,0.068432,0.600052,129.071243
115,2025-03-30 23:56:31,8.808029,0.068285,0.600235,128.903732
116,2025-03-30 23:56:32,8.806003,0.068154,0.600663,129.032181
117,2025-03-30 23:56:33,8.805157,0.068414,0.600367,128.446762
118,2025-03-30 23:56:34,8.802472,0.068255,0.6019,128.782593
119,2025-03-30 23:56:37,8.800759,0.068242,0.600668,128.665298
120,2025-03-30 23:56:38,8.799182,0.068363,0.603024,128.479599
121,2025-03-30 23:56:39,8.797907,0.068472,0.602326,128.820053
122,2025-03-30 23:56:40,8.795494,0.068428,0.600331,128.637527
123,2025-03-30 23:56:41,8.794815,0.068219,0.601489,128.517502
124,2025-03-30 23:56:42,8.793134,0.068462,0.600051,128.413345
125,2025-03-30 23:56:43,8.790209,0.068342,0.601931,128.571228
126,2025-03-30 23:56:44,8.788935,0.068243,0.599572,128.712677
127,2025-03-30 23:56:45,8.787733,0.068414,0.599636,128.543854
128,2025-03-30 23:56:46,8.787243,0.068251,0.601421,128.452881
129,2025-03-30 23:56:47,8.785822,0.068419,0.600289,128.371307
130,2025-03-30 23:56:48,8.782928,0.068276,0.600031,128.330612
131,2025-03-30 23:56:50,8.78343,0.068451,0.599362,128.5952
132,2025-03-30 23:56:51,8.780839,0.068574,0.603082,127.928596
133,2025-03-30 23:56:52,8.780474,0.068264,0.601746,127.647057
134,2025-03-30 23:56:53,8.778959,0.06862,0.602333,128.144272
135,2025-03-30 23:56:54,8.776515,0.068728,0.602475,128.506195
136,2025-03-30 23:56:55,8.774343,0.068663,0.60122,128.079697
137,2025-03-30 23:56:56,8.773559,0.068649,0.601886,128.344147
138,2025-03-30 23:56:57,8.771397,0.06829,0.600365,128.339371
139,2025-03-30 23:56:58,8.771679,0.068324,0.600296,128.104675
140,2025-03-30 23:56:59,8.769444,0.068324,0.600042,127.988838
141,2025-03-30 23:57:00,8.769088,0.068588,0.599554,128.240173
142,2025-03-30 23:57:01,8.766466,0.068758,0.602901,127.726135
143,2025-03-30 23:57:02,8.766289,0.068533,0.601314,127.456459
144,2025-03-30 23:57:04,8.764032,0.068542,0.602003,127.48909
145,2025-03-30 23:57:05,8.762424,0.068746,0.602623,127.376175
146,2025-03-30 23:57:06,8.761265,0.068528,0.601384,127.465317
147,2025-03-30 23:57:07,8.759186,0.068687,0.599218,127.682617
148,2025-03-30 23:57:08,8.758695,0.068719,0.602116,127.579872
149,2025-03-30 23:57:09,8.756982,0.068598,0.601906,127.295547
150,2025-03-30 23:57:10,8.755509,0.068775,0.601847,127.340462
151,2025-03-30 23:57:11,8.754538,0.068681,0.600078,127.696854
152,2025-03-30 23:57:12,8.753367,0.06852,0.60135,126.965164
153,2025-03-30 23:57:13,8.751769,0.068648,0.599968,127.270119
154,2025-03-30 23:57:14,8.75013,0.068675,0.599718,127.329781
155,2025-03-30 23:57:15,8.748396,0.068689,0.601258,127.519806
156,2025-03-30 23:57:17,8.748647,0.06861,0.600275,127.807739
157,2025-03-30 23:57:18,8.74544,0.068713,0.601029,127.254471
158,2025-03-30 23:57:19,8.744562,0.068753,0.602938,126.936661
159,2025-03-30 23:57:20,8.743027,0.068833,0.602383,126.995018
160,2025-03-30 23:57:21,8.741616,0.068505,0.602295,126.879837
161,2025-03-30 23:57:22,8.741732,0.068733,0.601207,126.722878
162,2025-03-30 23:57:23,8.739528,0.068615,0.601259,127.051888
163,2025-03-30 23:57:24,8.737333,0.068706,0.600299,127.29213
164,2025-03-30 23:57:25,8.736666,0.068835,0.601393,127.285286
165,2025-03-30 23:57:26,8.734785,0.068698,0.600983,126.799934
166,2025-03-30 23:57:27,8.733876,0.068733,0.601927,126.722092
167,2025-03-30 23:57:28,8.733678,0.068858,0.601675,126.595886
168,2025-03-30 23:57:30,8.73186,0.069001,0.600727,127.106476
169,2025-03-30 23:57:31,8.730095,0.068791,0.600379,126.691292
170,2025-03-30 23:57:32,8.73021,0.069052,0.60239,127.072975
171,2025-03-30 23:57:33,8.727285,0.068874,0.601696,126.684593
172,2025-03-30 23:57:35,8.726147,0.068962,0.601747,126.747414
173,2025-03-30 23:57:36,8.724266,0.069026,0.600045,126.659752
174,2025-03-30 23:57:37,8.721415,0.068971,0.601278,126.542236
175,2025-03-30 23:57:38,8.721551,0.068788,0.59979,126.79229
176,2025-03-30 23:57:39,8.719482,0.068927,0.599985,126.650215
177,2025-03-30 23:57:40,8.719827,0.068746,0.601228,126.382248
178,2025-03-30 23:57:41,8.717038,0.068936,0.600094,126.472031
179,2025-03-30 23:57:42,8.715962,0.068943,0.600543,126.749504
180,2025-03-30 23:57:43,8.714761,0.068979,0.600885,126.271889
181,2025-03-30 23:57:45,8.714667,0.069075,0.601888,126.164612
182,2025-03-30 23:57:46,8.71286,0.069147,0.601944,126.383217
183,2025-03-30 23:57:47,8.711167,0.068909,0.601345,126.27076
184,2025-03-30 23:57:48,8.711147,0.069026,0.600581,126.386398
185,2025-03-30 23:57:49,8.709423,0.069008,0.600804,126.031754
186,2025-03-30 23:57:50,8.707742,0.069,0.60148,126.076515
187,2025-03-30 23:57:51,8.706049,0.068988,0.599723,126.299278
188,2025-03-30 23:57:52,8.704326,0.068767,0.60211,126.161545
189,2025-03-30 23:57:53,8.703585,0.069104,0.602012,125.929207
190,2025-03-30 23:57:54,8.702446,0.069058,0.60133,126.023262
191,2025-03-30 23:57:55,8.702069,0.068909,0.601076,125.812233
192,2025-03-30 23:57:56,8.69997,0.069101,0.601319,125.944389
193,2025-03-30 23:57:57,8.698748,0.069063,0.602374,125.638611
194,2025-03-30 23:57:58,8.697181,0.069141,0.602061,125.656914
195,2025-03-30 23:58:00,8.696628,0.069232,0.600261,125.977699
196,2025-03-30 23:58:01,8.694966,0.069047,0.599943,125.920753
197,2025-03-30 23:58:02,8.693901,0.069053,0.600997,125.899223
198,2025-03-30 23:58:03,8.692971,0.069279,0.60134,125.94593
199,2025-03-30 23:58:04,8.691446,0.069095,0.601207,125.824112
200,2025-03-30 23:58:05,8.691185,0.069261,0.600908,125.786659
201,2025-03-30 23:58:06,8.6892,0.069188,0.601087,125.810059
202,2025-03-30 23:58:07,8.688814,0.069217,0.600693,125.959068
203,2025-03-30 23:58:08,8.6866,0.069031,0.602011,125.403885
204,2025-03-30 23:58:09,8.685858,0.06916,0.6032,125.320358
205,2025-03-30 23:58:10,8.686412,0.068984,0.600162,125.476311
206,2025-03-30 23:58:12,8.684929,0.069462,0.601634,125.673332
207,2025-03-30 23:58:13,8.682641,0.069127,0.599089,125.632126
208,2025-03-30 23:58:14,8.682192,0.069386,0.602985,125.402168
209,2025-03-30 23:58:15,8.68003,0.069273,0.60102,125.064873
210,2025-03-30 23:58:16,8.680155,0.069399,0.602587,125.188896
211,2025-03-30 23:58:17,8.677711,0.069369,0.600647,125.281418
212,2025-03-30 23:58:18,8.677491,0.069336,0.599693,125.410248
213,2025-03-30 23:58:19,8.676332,0.069074,0.599727,125.421249
214,2025-03-30 23:58:20,8.674306,0.069308,0.599311,125.308624
215,2025-03-30 23:58:21,8.673616,0.069305,0.601696,125.321045
216,2025-03-30 23:58:22,8.673136,0.069117,0.600141,124.767204
217,2025-03-30 23:58:23,8.672624,0.069403,0.601284,125.186165
218,2025-03-30 23:58:24,8.670346,0.069261,0.602696,124.757835
219,2025-03-30 23:58:26,8.670106,0.069305,0.601857,124.758614
220,2025-03-30 23:58:27,8.667923,0.069594,0.601741,124.749802
221,2025-03-30 23:58:28,8.666994,0.069481,0.600534,124.974602
222,2025-03-30 23:58:29,8.666628,0.069466,0.601544,124.878136
223,2025-03-30 23:58:30,8.664445,0.06934,0.602072,124.977882
224,2025-03-30 23:58:31,8.663055,0.069352,0.602078,124.684952
225,2025-03-30 23:58:32,8.661823,0.069349,0.599226,124.938667
226,2025-03-30 23:58:33,8.661697,0.069442,0.601743,124.698463
227,2025-03-30 23:58:34,8.659483,0.069525,0.601177,124.694626
228,2025-03-30 23:58:35,8.658418,0.069199,0.600976,124.775925
229,2025-03-30 23:58:36,8.658731,0.069622,0.60102,124.581543
230,2025-03-30 23:58:37,8.658063,0.069485,0.601765,124.913116
231,2025-03-30 23:58:39,8.656778,0.069475,0.602198,124.682106
232,2025-03-30 23:58:40,8.656036,0.069585,0.602786,124.514442
233,2025-03-30 23:58:41,8.653999,0.069482,0.600709,124.692291
234,2025-03-30 23:58:42,8.653624,0.069517,0.602267,124.633224
235,2025-03-30 23:58:43,8.651127,0.069469,0.59937,124.510201
236,2025-03-30 23:58:44,8.651262,0.069496,0.601463,124.324036
237,2025-03-30 23:58:45,8.648912,0.069605,0.600649,124.803085
238,2025-03-30 23:58:46,8.648432,0.06963,0.601619,123.886284
239,2025-03-30 23:58:47,8.647137,0.069331,0.601455,124.479652
240,2025-03-30 23:58:48,8.645654,0.0693,0.600503,124.484818
241,2025-03-30 23:58:49,8.645768,0.069469,0.60139,123.938164
242,2025-03-30 23:58:50,8.643669,0.069751,0.601294,124.375877
243,2025-03-30 23:58:51,8.643773,0.069572,0.600622,124.19577
244,2025-03-30 23:58:53,8.641945,0.069517,0.601987,123.948952
245,2025-03-30 23:58:54,8.642029,0.069832,0.601504,124.261139
246,2025-03-30 23:58:55,8.6397,0.069612,0.601507,124.147133
247,2025-03-30 23:58:56,8.639793,0.069543,0.600575,123.815567
248,2025-03-30 23:58:57,8.63806,0.069657,0.600685,124.282066
249,2025-03-30 23:58:58,8.637307,0.069608,0.601404,124.265678
250,2025-03-30 23:58:59,8.635135,0.069572,0.600667,124.495186
251,2025-03-30 23:59:00,8.634445,0.069387,0.599038,124.015076
252,2025-03-30 23:59:01,8.63478,0.069465,0.600123,123.800934
253,2025-03-30 23:59:02,8.632398,0.069552,0.602175,123.832733
254,2025-03-30 23:59:03,8.632732,0.069685,0.600266,124.066116
255,2025-03-30 23:59:04,8.630424,0.069624,0.600457,123.960144
256,2025-03-30 23:59:05,8.629536,0.069638,0.600973,124.009148
257,2025-03-30 23:59:07,8.628836,0.069654,0.601994,123.920158
258,2025-03-30 23:59:08,8.62823,0.069579,0.599373,123.555122
259,2025-03-30 23:59:09,8.626382,0.06963,0.600227,123.933594
260,2025-03-30 23:59:10,8.625535,0.069681,0.600839,123.903801
261,2025-03-30 23:59:11,8.623948,0.069719,0.601618,123.750389
262,2025-03-30 23:59:12,8.624345,0.069768,0.598768,124.130295
263,2025-03-30 23:59:13,8.622976,0.069331,0.600064,123.691566
264,2025-03-30 23:59:14,8.620699,0.0698,0.6014,123.844482
265,2025-03-30 23:59:15,8.619769,0.069582,0.601004,123.797989
266,2025-03-30 23:59:16,8.618568,0.069787,0.602248,123.402328
267,2025-03-30 23:59:17,8.619613,0.069933,0.601768,123.539726
268,2025-03-30 23:59:19,8.618672,0.070001,0.601907,123.175461
269,2025-03-30 23:59:20,8.616531,0.069854,0.601592,123.659111
270,2025-03-30 23:59:21,8.615079,0.069828,0.601873,123.325493
271,2025-03-30 23:59:22,8.614912,0.069917,0.602236,123.122818
272,2025-03-30 23:59:23,8.613794,0.069924,0.60084,123.702629
273,2025-03-30 23:59:24,8.612499,0.069748,0.599927,123.573494
274,2025-03-30 23:59:25,8.612385,0.069656,0.599395,123.59478
275,2025-03-30 23:59:26,8.610869,0.069951,0.601091,123.215797
276,2025-03-30 23:59:27,8.608854,0.069708,0.600329,123.360603
277,2025-03-30 23:59:28,8.609178,0.06989,0.600116,123.28801
278,2025-03-30 23:59:29,8.607235,0.069898,0.598686,123.626343
279,2025-03-30 23:59:30,8.606358,0.069868,0.600758,123.328812
280,2025-03-30 23:59:31,8.606159,0.069793,0.600804,123.093636
281,2025-03-30 23:59:33,8.605991,0.069726,0.600369,122.97419
282,2025-03-30 23:59:34,8.60501,0.069872,0.601127,123.248405
283,2025-03-30 23:59:35,8.603955,0.069819,0.600702,123.027672
284,2025-03-30 23:59:36,8.602618,0.070093,0.600789,123.249344
285,2025-03-30 23:59:37,8.601197,0.069889,0.600261,123.134605
286,2025-03-30 23:59:38,8.599641,0.069722,0.600995,123.243263
287,2025-03-30 23:59:39,8.598439,0.069868,0.600301,123.120979
288,2025-03-30 23:59:40,8.598335,0.069895,0.602317,122.664238
289,2025-03-30 23:59:41,8.596967,0.070042,0.601583,122.796112
290,2025-03-30 23:59:42,8.596977,0.069911,0.600939,123.050499
291,2025-03-30 23:59:43,8.594773,0.06996,0.60157,122.387093
292,2025-03-30 23:59:44,8.594366,0.069984,0.601304,122.772324
293,2025-03-30 23:59:46,8.593489,0.070025,0.600736,122.876122
294,2025-03-30 23:59:47,8.59376,0.070115,0.601039,122.537056
295,2025-03-30 23:59:48,8.591776,0.070075,0.600721,123.059006
296,2025-03-30 23:59:49,8.591608,0.070124,0.601488,122.761909
297,2025-03-30 23:59:50,8.589269,0.070144,0.602416,122.583206
298,2025-03-30 23:59:51,8.587618,0.070033,0.60005,122.612816
299,2025-03-30 23:59:52,8.58859,0.069993,0.599792,122.769424
300,2025-03-30 23:59:53,8.586647,0.069978,0.600865,122.707634
301,2025-03-30 23:59:54,8.585738,0.070032,0.602354,122.493347
302,2025-03-30 23:59:55,8.584391,0.070019,0.601589,122.879128
303,2025-03-30 23:59:56,8.583545,0.070114,0.600848,122.614555
304,2025-03-30 23:59:57,8.584349,0.070042,0.602139,122.141457
305,2025-03-30 23:59:58,8.583064,0.070281,0.601928,122.447388
306,2025-03-31 00:00:00,8.581539,0.070072,0.60043,122.426956
307,2025-03-31 00:00:01,8.580097,0.070172,0.601468,122.591286
308,2025-03-31 00:00:02,8.579617,0.07005,0.599803,122.528015
309,2025-03-31 00:00:03,8.578739,0.070056,0.60276,122.420181
310,2025-03-31 00:00:04,8.577351,0.070228,0.601351,122.493546
311,2025-03-31 00:00:05,8.577381,0.070053,0.601489,122.430588
312,2025-03-31 00:00:06,8.576368,0.070137,0.600328,122.33596
313,2025-03-31 00:00:07,8.574791,0.070249,0.600491,122.31707
314,2025-03-31 00:00:08,8.57453,0.069978,0.601529,122.333893
315,2025-03-31 00:00:09,8.574039,0.069917,0.60035,122.443542
316,2025-03-31 00:00:10,8.573005,0.070121,0.602657,122.026718
317,2025-03-31 00:00:11,8.571678,0.07006,0.600845,121.835495
318,2025-03-31 00:00:13,8.571626,0.070045,0.600739,122.320335
319,2025-03-31 00:00:14,8.569986,0.070197,0.600773,122.092163
320,2025-03-31 00:00:15,8.568618,0.070184,0.603467,121.98938
321,2025-03-31 00:00:16,8.568253,0.070199,0.59983,122.06443
322,2025-03-31 00:00:17,8.567176,0.069873,0.598214,122.398003
323,2025-03-31 00:00:18,8.566654,0.070053,0.600347,122.400871
324,2025-03-31 00:00:19,8.564554,0.070055,0.60061,122.041054
325,2025-03-31 00:00:20,8.563833,0.070118,0.601636,121.978386
326,2025-03-31 00:00:21,8.563761,0.070146,0.598768,122.05748
327,2025-03-31 00:00:22,8.561724,0.070115,0.600188,121.884377
328,2025-03-31 00:00:23,8.56164,0.07009,0.60094,121.686378
329,2025-03-31 00:00:24,8.561849,0.070212,0.600118,121.879868
330,2025-03-31 00:00:25,8.560846,0.070003,0.600501,121.733284
331,2025-03-31 00:00:27,8.559144,0.070444,0.602662,122.063004
332,2025-03-31 00:00:28,8.557817,0.070154,0.602571,121.662621
333,2025-03-31 00:00:29,8.557535,0.070255,0.600657,121.729591
334,2025-03-31 00:00:30,8.556396,0.07021,0.601454,121.776413
335,2025-03-31 00:00:31,8.556438,0.070247,0.601274,121.603088
336,2025-03-31 00:00:32,8.554819,0.070198,0.601722,122.016266
337,2025-03-31 00:00:33,8.553231,0.070446,0.60012,121.924141
338,2025-03-31 00:00:34,8.552322,0.07021,0.600684,121.548401
339,2025-03-31 00:00:35,8.55225,0.070284,0.600754,121.864067
340,2025-03-31 00:00:36,8.552031,0.070392,0.601188,121.676964
341,2025-03-31 00:00:37,8.549878,0.070449,0.60075,121.840805
342,2025-03-31 00:00:38,8.550338,0.070202,0.601724,121.456192
343,2025-03-31 00:00:39,8.54826,0.070457,0.600328,121.618256
344,2025-03-31 00:00:41,8.547351,0.070224,0.601408,121.661148
345,2025-03-31 00:00:42,8.546306,0.07034,0.601891,121.408226
346,2025-03-31 00:00:43,8.547142,0.0704,0.601913,121.100578
347,2025-03-31 00:00:44,8.544791,0.070147,0.600432,121.543427
348,2025-03-31 00:00:45,8.544781,0.070251,0.601094,121.279068
349,2025-03-31 00:00:46,8.543882,0.070214,0.598411,121.454758
350,2025-03-31 00:00:47,8.542378,0.070442,0.603285,121.211494
351,2025-03-31 00:00:48,8.54147,0.0704,0.601341,121.552155
352,2025-03-31 00:00:49,8.541031,0.070441,0.601396,121.561249
353,2025-03-31 00:00:50,8.540404,0.070519,0.600243,121.66861
354,2025-03-31 00:00:51,8.539172,0.070367,0.600537,121.372665
355,2025-03-31 00:00:52,8.539506,0.070393,0.601244,120.811836
356,2025-03-31 00:00:54,8.538629,0.070449,0.601166,121.046356
357,2025-03-31 00:00:55,8.537146,0.070543,0.601612,121.058113
358,2025-03-31 00:00:56,8.536675,0.070498,0.602011,120.979813
359,2025-03-31 00:00:57,8.536362,0.070546,0.602054,120.998039
360,2025-03-31 00:00:58,8.535151,0.070467,0.601098,120.93644
361,2025-03-31 00:00:59,8.533563,0.070411,0.600847,121.079376
362,2025-03-31 00:01:00,8.533552,0.070364,0.600273,121.595421
363,2025-03-31 00:01:01,8.53116,0.070309,0.60266,120.914856
364,2025-03-31 00:01:02,8.531672,0.070289,0.600306,121.126549
365,2025-03-31 00:01:03,8.529562,0.070431,0.600916,121.208702
366,2025-03-31 00:01:04,8.530408,0.07042,0.601057,120.971779
367,2025-03-31 00:01:05,8.528392,0.070337,0.600773,121.121452
368,2025-03-31 00:01:06,8.529134,0.070427,0.601572,120.464828
369,2025-03-31 00:01:08,8.526481,0.070691,0.602693,120.84198
370,2025-03-31 00:01:09,8.526042,0.070773,0.602991,120.494759
371,2025-03-31 00:01:10,8.526491,0.070676,0.602277,120.866974
372,2025-03-31 00:01:11,8.525091,0.070424,0.600497,121.134369
373,2025-03-31 00:01:12,8.524266,0.070575,0.599775,120.863083
374,2025-03-31 00:01:13,8.523712,0.070467,0.601495,120.841255
375,2025-03-31 00:01:14,8.522824,0.070364,0.600019,120.842354
376,2025-03-31 00:01:15,8.520924,0.070745,0.601002,120.571541
377,2025-03-31 00:01:16,8.521143,0.070548,0.599282,120.842545
378,2025-03-31 00:01:17,8.519806,0.070346,0.600137,120.891273
379,2025-03-31 00:01:18,8.518406,0.07057,0.601372,120.705345
380,2025-03-31 00:01:19,8.517936,0.070565,0.600316,120.739449
381,2025-03-31 00:01:20,8.517037,0.070517,0.600334,120.531929
382,2025-03-31 00:01:22,8.517153,0.070524,0.601953,120.415123
383,2025-03-31 00:01:23,8.51687,0.070879,0.60273,120.175743
384,2025-03-31 00:01:24,8.5152,0.070827,0.602288,120.367188
385,2025-03-31 00:01:25,8.514729,0.070711,0.602651,120.537827
386,2025-03-31 00:01:26,8.514092,0.070377,0.59889,120.768196
387,2025-03-31 00:01:27,8.512034,0.070506,0.600142,120.821655
388,2025-03-31 00:01:28,8.512368,0.070474,0.600182,120.815331
389,2025-03-31 00:01:29,8.511564,0.070585,0.601065,120.431267
390,2025-03-31 00:01:30,8.509736,0.070578,0.600131,120.901596
391,2025-03-31 00:01:31,8.509099,0.070565,0.600982,120.274506
392,2025-03-31 00:01:32,8.509266,0.070773,0.602264,120.342102
393,2025-03-31 00:01:33,8.508023,0.070883,0.602576,120.132042
394,2025-03-31 00:01:34,8.507939,0.070524,0.600372,120.748291
395,2025-03-31 00:01:36,8.507898,0.070736,0.602093,119.907112
396,2025-03-31 00:01:37,8.506561,0.070767,0.600925,119.903275
397,2025-03-31 00:01:39,8.505663,0.070771,0.603346,120.178375
