Index,Timestamp,Voltage [V],Current [A],Power [W],Resistance [Ohm]
36,2025-04-02 23:12:18,9.383598,0.032131,0.299822,294.920685
37,2025-04-02 23:12:19,9.383744,0.032076,0.300412,293.551605
38,2025-04-02 23:12:20,9.383202,0.032038,0.299304,293.609406
39,2025-04-02 23:12:22,9.38458,0.031943,0.301248,293.71936
40,2025-04-02 23:12:23,9.382293,0.032059,0.300362,293.819305
41,2025-04-02 23:12:24,9.383316,0.032055,0.299905,293.32605
42,2025-04-02 23:12:26,9.383588,0.032092,0.302016,291.382904
43,2025-04-02 23:12:27,9.382731,0.032125,0.302246,292.54068
44,2025-04-02 23:12:28,9.381394,0.032088,0.300617,293.333862
45,2025-04-02 23:12:29,9.381968,0.031979,0.300383,293.290741
46,2025-04-02 23:12:30,9.381844,0.032108,0.301416,291.661987
47,2025-04-02 23:12:31,9.379984,0.031955,0.30014,291.919128
48,2025-04-02 23:12:32,9.37918,0.03198,0.299902,293.228088
49,2025-04-02 23:12:33,9.379796,0.03208,0.299397,293.8461
50,2025-04-02 23:12:34,9.379859,0.03204,0.300742,294.516602
51,2025-04-02 23:12:35,9.377811,0.031938,0.300612,292.391205
52,2025-04-02 23:12:36,9.379524,0.031925,0.301333,292.510925
53,2025-04-02 23:12:37,9.377801,0.03219,0.299087,293.478485
54,2025-04-02 23:12:39,9.376736,0.032076,0.299601,292.668304
55,2025-04-02 23:12:40,9.37615,0.032111,0.301009,291.480652
56,2025-04-02 23:12:41,9.376255,0.032223,0.301419,292.866364
57,2025-04-02 23:12:42,9.378031,0.032389,0.302144,290.072113
58,2025-04-02 23:12:43,9.376578,0.032257,0.301562,290.723938
59,2025-04-02 23:12:44,9.376109,0.032147,0.301333,291.064209
60,2025-04-02 23:12:45,9.374469,0.032198,0.301058,293.374878
61,2025-04-02 23:12:46,9.375346,0.032089,0.299331,291.719849
62,2025-04-02 23:12:47,9.37333,0.032089,0.299391,294.041687
63,2025-04-02 23:12:48,9.372149,0.032151,0.30015,293.931946
64,2025-04-02 23:12:49,9.373539,0.032207,0.302341,289.789642
65,2025-04-02 23:12:51,9.372787,0.032242,0.301093,292.353088
66,2025-04-02 23:12:52,9.371387,0.03218,0.301794,290.218048
67,2025-04-02 23:12:53,9.371408,0.032098,0.302716,290.240326
68,2025-04-02 23:12:54,9.372568,0.032211,0.303213,291.851196
69,2025-04-02 23:12:55,9.371628,0.032173,0.299862,290.969696
70,2025-04-02 23:12:56,9.371272,0.032163,0.299842,293.155426
71,2025-04-02 23:12:57,9.369475,0.03211,0.299717,294.085846
72,2025-04-02 23:12:58,9.37028,0.032118,0.303423,293.019257
73,2025-04-02 23:12:59,9.369413,0.03234,0.301104,291.242249
74,2025-04-02 23:13:00,9.367533,0.032016,0.299502,291.320496
75,2025-04-02 23:13:01,9.366771,0.032088,0.300566,291.430542
76,2025-04-02 23:13:03,9.366885,0.032153,0.303291,291.384338
77,2025-04-02 23:13:04,9.367167,0.032014,0.300453,291.806244
78,2025-04-02 23:13:05,9.365496,0.032297,0.29991,294.045807
79,2025-04-02 23:13:06,9.36722,0.03221,0.300055,292.740479
80,2025-04-02 23:13:07,9.364838,0.032149,0.301043,290.258331
81,2025-04-02 23:13:08,9.366196,0.032028,0.299849,291.893494
82,2025-04-02 23:13:09,9.363449,0.032079,0.300592,291.068512
83,2025-04-02 23:13:10,9.364388,0.031923,0.298594,292.73938
84,2025-04-02 23:13:11,9.364159,0.032129,0.300719,292.543396
85,2025-04-02 23:13:12,9.363553,0.032159,0.299979,291.340942
86,2025-04-02 23:13:13,9.361735,0.03217,0.302358,291.621429
87,2025-04-02 23:13:15,9.361652,0.032173,0.299183,291.578491
88,2025-04-02 23:13:16,9.361161,0.032119,0.299327,291.955109
89,2025-04-02 23:13:17,9.361903,0.03201,0.301558,291.618713
90,2025-04-02 23:13:18,9.361109,0.032264,0.302886,291.846741
91,2025-04-02 23:13:19,9.359489,0.032158,0.299901,292.671387
92,2025-04-02 23:13:20,9.359229,0.032014,0.298989,291.095367
93,2025-04-02 23:13:21,9.358205,0.03231,0.301423,291.17688
94,2025-04-02 23:13:22,9.359145,0.032092,0.301975,290.345032
95,2025-04-02 23:13:23,9.35808,0.032274,0.302571,291.896332
96,2025-04-02 23:13:24,9.358143,0.032064,0.301572,290.05542
97,2025-04-02 23:13:25,9.356429,0.032215,0.298194,292.222076
98,2025-04-02 23:13:27,9.357077,0.032229,0.299752,292.996094
99,2025-04-02 23:13:28,9.356732,0.032103,0.299913,289.860748
100,2025-04-02 23:13:29,9.356387,0.03216,0.301112,291.355286
101,2025-04-02 23:13:30,9.355625,0.031889,0.299705,292.071991
102,2025-04-02 23:13:32,9.352544,0.031971,0.300659,289.563232
103,2025-04-02 23:13:33,9.353327,0.032094,0.299538,291.275299
104,2025-04-02 23:13:34,9.352753,0.032064,0.300035,291.789886
105,2025-04-02 23:13:36,9.351363,0.032328,0.302799,291.46048
106,2025-04-02 23:13:37,9.352251,0.032288,0.303239,290.199554
107,2025-04-02 23:13:38,9.350152,0.032184,0.300954,290.530609
108,2025-04-02 23:13:39,9.349661,0.032233,0.30003,287.860901
109,2025-04-02 23:13:40,9.350549,0.032284,0.30195,289.159515
110,2025-04-02 23:13:41,9.348407,0.032167,0.300879,290.357391
111,2025-04-02 23:13:42,9.349316,0.032194,0.300055,290.903076
112,2025-04-02 23:13:43,9.349055,0.032197,0.300733,291.27243
113,2025-04-02 23:13:44,9.346987,0.032071,0.29971,290.869293
114,2025-04-02 23:13:45,9.347738,0.032279,0.301525,290.173889
115,2025-04-02 23:13:46,9.347112,0.032211,0.30235,290.375244
116,2025-04-02 23:13:48,9.345806,0.032459,0.304072,289.42392
117,2025-04-02 23:13:49,9.345817,0.032289,0.301912,288.657074
118,2025-04-02 23:13:50,9.346443,0.032229,0.300579,289.445251
119,2025-04-02 23:13:51,9.344908,0.032289,0.30071,290.387817
120,2025-04-02 23:13:52,9.345253,0.032257,0.300657,290.422913
121,2025-04-02 23:13:53,9.34426,0.03228,0.302391,292.766632
122,2025-04-02 23:13:54,9.343895,0.031949,0.299922,290.953339
123,2025-04-02 23:13:55,9.342923,0.032034,0.299456,291.598938
124,2025-04-02 23:13:56,9.342819,0.032249,0.300472,291.150024
125,2025-04-02 23:13:57,9.340855,0.032241,0.301239,288.95401
126,2025-04-02 23:13:58,9.340396,0.032089,0.300477,290.52713
127,2025-04-02 23:13:59,9.341722,0.032349,0.3019,288.478546
128,2025-04-02 23:14:01,9.341002,0.032144,0.302176,288.515045
129,2025-04-02 23:14:02,9.340385,0.032374,0.300882,291.034729
130,2025-04-02 23:14:03,9.338891,0.032177,0.300481,291.176331
131,2025-04-02 23:14:04,9.338066,0.032224,0.301176,292.581696
132,2025-04-02 23:14:05,9.338714,0.032119,0.299568,290.858521
133,2025-04-02 23:14:06,9.336186,0.031949,0.299227,290.775879
134,2025-04-02 23:14:07,9.337053,0.032209,0.300543,287.620331
135,2025-04-02 23:14:08,9.33675,0.031968,0.299355,290.514526
136,2025-04-02 23:14:09,9.335977,0.032189,0.300905,290.355865
137,2025-04-02 23:14:10,9.335716,0.032197,0.300552,291.562592
138,2025-04-02 23:14:11,9.335622,0.032307,0.29917,288.983124
139,2025-04-02 23:14:13,9.33488,0.032085,0.301218,290.457794
140,2025-04-02 23:14:14,9.333637,0.032457,0.302323,288.597351
141,2025-04-02 23:14:15,9.334911,0.032236,0.300451,289.402313
142,2025-04-02 23:14:16,9.334546,0.032173,0.299582,290.020172
143,2025-04-02 23:14:17,9.332154,0.032194,0.300171,290.801086
144,2025-04-02 23:14:18,9.33182,0.032307,0.301305,290.483917
145,2025-04-02 23:14:19,9.331256,0.031997,0.298843,289.8414
146,2025-04-02 23:14:20,9.3304,0.032071,0.300968,289.760498
147,2025-04-02 23:14:21,9.331339,0.032079,0.30071,291.01651
148,2025-04-02 23:14:22,9.331088,0.03207,0.301172,290.32132
149,2025-04-02 23:14:24,9.330326,0.032042,0.300459,288.056091
150,2025-04-02 23:14:25,9.329563,0.032081,0.301705,289.708282
151,2025-04-02 23:14:26,9.329271,0.03216,0.300315,289.453583
152,2025-04-02 23:14:27,9.328196,0.032159,0.301585,290.590271
153,2025-04-02 23:14:28,9.327725,0.032297,0.301304,287.475372
154,2025-04-02 23:14:29,9.326576,0.032336,0.299888,289.434784
155,2025-04-02 23:14:30,9.327287,0.032268,0.302099,287.950806
156,2025-04-02 23:14:32,9.324257,0.03232,0.301048,287.631378
157,2025-04-02 23:14:33,9.32572,0.032154,0.301026,289.998901
158,2025-04-02 23:14:34,9.323662,0.032407,0.30127,288.441528
159,2025-04-02 23:14:36,9.324174,0.032322,0.3019,289.235107
160,2025-04-02 23:14:37,9.324925,0.032219,0.300611,289.41571
161,2025-04-02 23:14:38,9.323735,0.032352,0.300511,288.406952
162,2025-04-02 23:14:39,9.323546,0.032094,0.299487,287.999207
163,2025-04-02 23:14:40,9.322523,0.032173,0.300661,289.441315
164,2025-04-02 23:14:41,9.321489,0.032248,0.30157,287.21167
165,2025-04-02 23:14:42,9.321374,0.032405,0.301719,289.227997
166,2025-04-02 23:14:43,9.320789,0.032322,0.301514,290.208496
167,2025-04-02 23:14:44,9.319233,0.03235,0.301606,287.241486
168,2025-04-02 23:14:45,9.320142,0.032251,0.300238,289.198151
169,2025-04-02 23:14:46,9.31799,0.032406,0.301987,289.075073
170,2025-04-02 23:14:48,9.319379,0.032358,0.300737,290.370392
171,2025-04-02 23:14:49,9.318919,0.032216,0.300307,287.975708
172,2025-04-02 23:14:50,9.318084,0.032274,0.301681,288.116455
173,2025-04-02 23:14:52,9.31728,0.032504,0.302703,289.470306
174,2025-04-02 23:14:53,9.316601,0.032268,0.302168,287.423187
175,2025-04-02 23:14:54,9.315922,0.032293,0.29957,287.41037
176,2025-04-02 23:14:55,9.315378,0.032237,0.299981,289.758636
177,2025-04-02 23:14:56,9.315023,0.032138,0.299686,288.780457
178,2025-04-02 23:14:57,9.313153,0.032106,0.299957,288.780823
179,2025-04-02 23:14:58,9.313028,0.032162,0.300646,287.320374
180,2025-04-02 23:15:00,9.312485,0.032335,0.300433,289.21167
181,2025-04-02 23:15:01,9.312276,0.032405,0.300292,288.303467
182,2025-04-02 23:15:02,9.312423,0.032398,0.301208,289.425842
183,2025-04-02 23:15:03,9.31214,0.032326,0.3007,289.223633
184,2025-04-02 23:15:04,9.310845,0.032367,0.300698,287.989655
185,2025-04-02 23:15:05,9.311158,0.032159,0.301141,286.626984
186,2025-04-02 23:15:06,9.309508,0.032323,0.299945,289.81723
187,2025-04-02 23:15:07,9.308463,0.032133,0.30024,289.116302
188,2025-04-02 23:15:08,9.309278,0.032319,0.30203,291.806183
189,2025-04-02 23:15:09,9.307722,0.031988,0.299532,288.464478
190,2025-04-02 23:15:10,9.307712,0.032262,0.300183,288.230988
191,2025-04-02 23:15:11,9.308349,0.032314,0.301766,288.522552
192,2025-04-02 23:15:13,9.308254,0.032185,0.298287,291.946686
193,2025-04-02 23:15:14,9.306187,0.032519,0.301644,288.526947
194,2025-04-02 23:15:15,9.30558,0.032335,0.301768,287.287201
195,2025-04-02 23:15:16,9.306583,0.032422,0.302977,288.119843
196,2025-04-02 23:15:17,9.30652,0.032136,0.301211,288.836212
197,2025-04-02 23:15:18,9.30415,0.032355,0.300728,286.192505
198,2025-04-02 23:15:19,9.304411,0.032449,0.301312,288.093628
199,2025-04-02 23:15:20,9.304024,0.03248,0.301243,288.037354
200,2025-04-02 23:15:21,9.302844,0.032181,0.299946,287.92749
201,2025-04-02 23:15:22,9.301653,0.032566,0.300856,288.031189
202,2025-04-02 23:15:24,9.302855,0.032307,0.300598,287.272217
203,2025-04-02 23:15:25,9.300932,0.032331,0.300597,289.010437
204,2025-04-02 23:15:26,9.30017,0.032467,0.301022,287.489685
205,2025-04-02 23:15:27,9.300023,0.032163,0.301792,286.609863
206,2025-04-02 23:15:28,9.300797,0.032361,0.300401,286.742798
207,2025-04-02 23:15:29,9.300567,0.03238,0.302034,285.835114
208,2025-04-02 23:15:30,9.298394,0.032392,0.298447,285.634979
209,2025-04-02 23:15:31,9.297819,0.032461,0.300725,288.083008
210,2025-04-02 23:15:32,9.29666,0.032414,0.300545,286.24115
211,2025-04-02 23:15:33,9.296535,0.03238,0.300669,287.872894
212,2025-04-02 23:15:34,9.297621,0.032362,0.301176,287.292328
213,2025-04-02 23:15:36,9.297778,0.032524,0.300722,289.024475
214,2025-04-02 23:15:37,9.297318,0.032359,0.301919,285.725708
215,2025-04-02 23:15:38,9.295657,0.032361,0.30164,286.329376
216,2025-04-02 23:15:39,9.294832,0.032478,0.299786,285.82074
217,2025-04-02 23:15:40,9.295804,0.032495,0.301311,286.44223
218,2025-04-02 23:15:42,9.292785,0.032583,0.300904,287.440277
219,2025-04-02 23:15:43,9.293871,0.032556,0.301416,289.115265
220,2025-04-02 23:15:44,9.293234,0.032469,0.29946,287.17099
221,2025-04-02 23:15:46,9.292848,0.032545,0.30145,285.967224
222,2025-04-02 23:15:47,9.291907,0.032593,0.300865,287.314117
223,2025-04-02 23:15:48,9.291939,0.03212,0.300118,286.716736
224,2025-04-02 23:15:49,9.291636,0.032355,0.303669,288.522614
225,2025-04-02 23:15:50,9.291302,0.032328,0.300608,287.202393
226,2025-04-02 23:15:51,9.289986,0.032297,0.300611,287.921417
227,2025-04-02 23:15:52,9.28894,0.032445,0.30081,288.293976
228,2025-04-02 23:15:53,9.289212,0.032271,0.299504,287.968567
229,2025-04-02 23:15:54,9.287207,0.032376,0.301225,286.797638
230,2025-04-02 23:15:55,9.287217,0.032222,0.300115,287.736725
231,2025-04-02 23:15:56,9.288314,0.032271,0.30082,287.875122
232,2025-04-02 23:15:57,9.286382,0.032385,0.301808,286.723419
233,2025-04-02 23:15:59,9.285578,0.032509,0.302366,285.641083
234,2025-04-02 23:16:00,9.286006,0.032484,0.300729,286.183197
235,2025-04-02 23:16:01,9.284846,0.032466,0.302003,286.319733
236,2025-04-02 23:16:02,9.284564,0.032176,0.301843,286.544281
237,2025-04-02 23:16:03,9.28515,0.032498,0.300915,286.350983
238,2025-04-02 23:16:04,9.28353,0.032233,0.298442,286.516541
239,2025-04-02 23:16:05,9.282611,0.032514,0.301086,287.87381
240,2025-04-02 23:16:06,9.283718,0.032388,0.302976,285.198639
241,2025-04-02 23:16:07,9.28353,0.032449,0.301254,288.246948
242,2025-04-02 23:16:08,9.282506,0.032488,0.300125,287.507019
243,2025-04-02 23:16:09,9.282757,0.032366,0.301514,286.965424
244,2025-04-02 23:16:11,9.280898,0.032537,0.300709,286.115936
245,2025-04-02 23:16:12,9.281525,0.032584,0.302371,285.446381
246,2025-04-02 23:16:13,9.281023,0.032293,0.301033,286.321167
247,2025-04-02 23:16:14,9.279456,0.032428,0.301175,285.015137
248,2025-04-02 23:16:15,9.278631,0.032541,0.300884,285.962189
249,2025-04-02 23:16:16,9.277712,0.032437,0.29966,285.937531
250,2025-04-02 23:16:17,9.278965,0.032388,0.302053,285.599823
251,2025-04-02 23:16:18,9.27883,0.032456,0.30116,284.843872
252,2025-04-02 23:16:19,9.277357,0.032509,0.300961,285.287994
253,2025-04-02 23:16:20,9.277994,0.032227,0.300808,285.887848
254,2025-04-02 23:16:21,9.276668,0.032553,0.300441,285.309662
255,2025-04-02 23:16:23,9.27697,0.032479,0.299931,285.041504
256,2025-04-02 23:16:24,9.274996,0.032345,0.299604,284.777069
257,2025-04-02 23:16:25,9.276239,0.032437,0.300488,285.727966
258,2025-04-02 23:16:26,9.274338,0.032405,0.303332,284.981812
259,2025-04-02 23:16:27,9.275048,0.032498,0.302722,284.814545
260,2025-04-02 23:16:28,9.274464,0.032185,0.299553,286.470276
261,2025-04-02 23:16:29,9.273711,0.032368,0.300794,286.7388
262,2025-04-02 23:16:30,9.271977,0.032443,0.298556,286.802063
263,2025-04-02 23:16:31,9.271539,0.032478,0.299506,285.634979
264,2025-04-02 23:16:32,9.272698,0.032303,0.301253,286.247772
265,2025-04-02 23:16:33,9.271006,0.032397,0.300716,286.021301
266,2025-04-02 23:16:35,9.271706,0.032349,0.301527,284.550903
267,2025-04-02 23:16:36,9.271685,0.032422,0.301287,284.726562
268,2025-04-02 23:16:37,9.269512,0.032513,0.299762,283.690979
269,2025-04-02 23:16:38,9.269721,0.032479,0.302378,283.397858
270,2025-04-02 23:16:39,9.26854,0.032618,0.299821,286.005798
271,2025-04-02 23:16:40,9.268865,0.032563,0.301463,284.615997
272,2025-04-02 23:16:41,9.268363,0.032387,0.301167,285.667694
273,2025-04-02 23:16:42,9.267235,0.032524,0.301656,286.258972
274,2025-04-02 23:16:43,9.265971,0.032375,0.301712,283.918121
275,2025-04-02 23:16:44,9.267287,0.032311,0.299264,284.806061
276,2025-04-02 23:16:46,9.266661,0.03263,0.30218,284.23111
277,2025-04-02 23:16:47,9.264843,0.032557,0.300323,285.3367
278,2025-04-02 23:16:48,9.266264,0.032611,0.303108,284.363525
279,2025-04-02 23:16:49,9.26617,0.032644,0.302211,285.892303
280,2025-04-02 23:16:50,9.265136,0.032676,0.30044,284.814911
281,2025-04-02 23:16:51,9.263924,0.032587,0.3019,285.018005
282,2025-04-02 23:16:52,9.262232,0.032418,0.300164,285.751404
283,2025-04-02 23:16:53,9.262587,0.03267,0.300021,285.910126
284,2025-04-02 23:16:54,9.261971,0.032665,0.299859,286.00177
285,2025-04-02 23:16:55,9.262753,0.032727,0.300573,285.399933
286,2025-04-02 23:16:56,9.261135,0.0325,0.299518,283.363434
287,2025-04-02 23:16:58,9.260895,0.032435,0.302085,285.848877
288,2025-04-02 23:16:59,9.261553,0.032501,0.302328,284.14859
289,2025-04-02 23:17:00,9.260362,0.032614,0.300895,285.828094
290,2025-04-02 23:17:01,9.260414,0.032342,0.301669,284.582306
291,2025-04-02 23:17:02,9.259516,0.032513,0.300387,284.829834
292,2025-04-02 23:17:03,9.259641,0.032614,0.300848,284.132202
293,2025-04-02 23:17:04,9.259182,0.032406,0.298408,285.767792
294,2025-04-02 23:17:05,9.258805,0.032346,0.301693,284.865784
295,2025-04-02 23:17:06,9.257009,0.032589,0.300386,286.351318
296,2025-04-02 23:17:07,9.2575,0.032569,0.30029,286.113403
297,2025-04-02 23:17:08,9.257009,0.032636,0.300876,284.778259
298,2025-04-02 23:17:10,9.256717,0.032372,0.30268,284.112518
299,2025-04-02 23:17:11,9.256236,0.032537,0.300135,284.819733
300,2025-04-02 23:17:12,9.256236,0.032608,0.301887,284.21698
301,2025-04-02 23:17:13,9.25399,0.032478,0.301875,283.477448
302,2025-04-02 23:17:14,9.253385,0.03271,0.302493,283.027985
303,2025-04-02 23:17:15,9.253311,0.032463,0.300098,285.171906
304,2025-04-02 23:17:16,9.253113,0.03232,0.302328,283.236908
305,2025-04-02 23:17:17,9.251765,0.032552,0.298803,285.237335
306,2025-04-02 23:17:18,9.252099,0.032466,0.300606,284.063629
307,2025-04-02 23:17:19,9.250523,0.032632,0.301537,284.937469
308,2025-04-02 23:17:20,9.250888,0.032397,0.300869,284.961395
309,2025-04-02 23:17:21,9.251253,0.032693,0.30297,283.358582
310,2025-04-02 23:17:23,9.251451,0.032641,0.302121,282.833862
311,2025-04-02 23:17:24,9.250742,0.032449,0.302234,282.919922
312,2025-04-02 23:17:25,9.249321,0.032548,0.300646,283.47934
313,2025-04-02 23:17:26,9.24859,0.032726,0.30283,282.902832
314,2025-04-02 23:17:27,9.248266,0.032574,0.300079,284.994415
315,2025-04-02 23:17:28,9.24744,0.032423,0.299381,284.135132
316,2025-04-02 23:17:29,9.248423,0.032675,0.301306,284.830475
317,2025-04-02 23:17:30,9.2479,0.032709,0.300089,285.232178
318,2025-04-02 23:17:31,9.247493,0.03234,0.298281,283.76535
319,2025-04-02 23:17:32,9.246877,0.032433,0.30126,283.267761
320,2025-04-02 23:17:33,9.246438,0.032609,0.30228,283.056427
321,2025-04-02 23:17:35,9.246041,0.032318,0.300355,285.762299
322,2025-04-02 23:17:36,9.244683,0.032576,0.300665,282.98111
323,2025-04-02 23:17:37,9.24461,0.032634,0.3013,284.678986
324,2025-04-02 23:17:38,9.24531,0.032574,0.300976,283.83902
325,2025-04-02 23:17:39,9.243441,0.032595,0.298509,285.500916
326,2025-04-02 23:17:40,9.244527,0.03242,0.300116,283.753967
327,2025-04-02 23:17:41,9.243806,0.032504,0.301903,282.377655
328,2025-04-02 23:17:42,9.241946,0.032357,0.297721,286.337708
329,2025-04-02 23:17:43,9.241476,0.03247,0.298563,285.402191
330,2025-04-02 23:17:44,9.242218,0.032589,0.30265,284.678619
331,2025-04-02 23:17:45,9.24133,0.03252,0.299449,283.286896
332,2025-04-02 23:17:46,9.239941,0.032634,0.301405,282.57608
333,2025-04-02 23:17:48,9.241205,0.032606,0.303435,281.173615
334,2025-04-02 23:17:49,9.240004,0.032579,0.30255,283.280182
335,2025-04-02 23:17:50,9.240588,0.032535,0.301865,283.546417
336,2025-04-02 23:17:51,9.238374,0.032485,0.300405,283.006226
337,2025-04-02 23:17:52,9.239732,0.032829,0.301897,283.804169
338,2025-04-02 23:17:53,9.238374,0.032719,0.300749,283.252991
339,2025-04-02 23:17:54,9.238186,0.032558,0.299593,284.928009
340,2025-04-02 23:17:55,9.236933,0.032552,0.300999,284.126068
341,2025-04-02 23:17:56,9.236389,0.032398,0.299544,284.671478
342,2025-04-02 23:17:57,9.234833,0.032624,0.30054,284.383301
343,2025-04-02 23:17:58,9.23525,0.032523,0.300787,283.487152
344,2025-04-02 23:17:59,9.234833,0.032544,0.301696,284.667816
345,2025-04-02 23:18:01,9.236264,0.03252,0.300575,283.245087
346,2025-04-02 23:18:02,9.235836,0.03265,0.299597,283.713531
347,2025-04-02 23:18:03,9.235052,0.032401,0.29885,283.223145
348,2025-04-02 23:18:04,9.234645,0.032637,0.302326,284.449921
349,2025-04-02 23:18:05,9.233851,0.032504,0.299867,283.504547
350,2025-04-02 23:18:06,9.233559,0.032578,0.299862,282.191895
351,2025-04-02 23:18:07,9.232055,0.032491,0.299481,283.992767
352,2025-04-02 23:18:08,9.231292,0.032487,0.300778,283.380737
353,2025-04-02 23:18:09,9.230414,0.032571,0.301894,283.375458
354,2025-04-02 23:18:10,9.23148,0.032593,0.302788,283.338165
355,2025-04-02 23:18:11,9.229986,0.032686,0.302263,282.572113
356,2025-04-02 23:18:13,9.229589,0.032595,0.30133,281.743958
357,2025-04-02 23:18:14,9.230592,0.032611,0.301315,284.079773
358,2025-04-02 23:18:15,9.229976,0.032576,0.301995,283.437012
359,2025-04-02 23:18:16,9.229172,0.032617,0.298921,283.157776
360,2025-04-02 23:18:17,9.227845,0.032814,0.300579,283.466858
361,2025-04-02 23:18:18,9.227229,0.032618,0.301307,282.51297
362,2025-04-02 23:18:19,9.227051,0.03268,0.300241,283.089478
363,2025-04-02 23:18:20,9.227417,0.032684,0.300271,285.371674
364,2025-04-02 23:18:22,9.226038,0.032645,0.300014,283.16037
365,2025-04-02 23:18:23,9.225662,0.032475,0.300603,284.129822
366,2025-04-02 23:18:24,9.224607,0.032505,0.301417,281.943726
367,2025-04-02 23:18:25,9.225526,0.032692,0.301031,281.626984
368,2025-04-02 23:18:27,9.225296,0.032679,0.302051,283.474426
369,2025-04-02 23:18:28,9.22374,0.032849,0.301718,282.705017
370,2025-04-02 23:18:29,9.223678,0.032705,0.3016,282.013947
371,2025-04-02 23:18:30,9.222476,0.03289,0.301482,282.74057
372,2025-04-02 23:18:32,9.221818,0.032635,0.301742,283.239624
373,2025-04-02 23:18:33,9.222915,0.03248,0.300172,282.061157
374,2025-04-02 23:18:34,9.221107,0.032417,0.301125,282.165405
375,2025-04-02 23:18:35,9.220241,0.032541,0.301567,282.863586
376,2025-04-02 23:18:36,9.220376,0.032671,0.302085,283.224762
377,2025-04-02 23:18:37,9.219614,0.03261,0.301966,281.520508
378,2025-04-02 23:18:38,9.220042,0.032557,0.302104,282.614227
379,2025-04-02 23:18:39,9.220146,0.032553,0.300338,282.454346
380,2025-04-02 23:18:41,9.21834,0.032614,0.300662,283.198212
381,2025-04-02 23:18:42,9.218183,0.032572,0.300104,282.292145
382,2025-04-02 23:18:43,9.218904,0.032492,0.29875,283.032104
383,2025-04-02 23:18:44,9.217535,0.03271,0.301421,281.443939
384,2025-04-02 23:18:45,9.216773,0.032617,0.300018,282.472137
385,2025-04-02 23:18:46,9.217243,0.032669,0.300003,282.864014
386,2025-04-02 23:18:47,9.216,0.032562,0.299773,283.965454
387,2025-04-02 23:18:48,9.216303,0.032548,0.300078,279.939911
388,2025-04-02 23:18:49,9.21554,0.032489,0.301013,282.45166
389,2025-04-02 23:18:50,9.214684,0.032536,0.300117,283.282745
390,2025-04-02 23:18:51,9.2153,0.032437,0.299669,281.788544
391,2025-04-02 23:18:53,9.214161,0.032696,0.300969,281.762329
392,2025-04-02 23:18:54,9.213378,0.032513,0.300348,283.653961
393,2025-04-02 23:18:55,9.214255,0.032799,0.300788,282.76593
394,2025-04-02 23:18:56,9.21413,0.032637,0.300709,280.478699
395,2025-04-02 23:18:57,9.212156,0.032796,0.302325,281.602478
396,2025-04-02 23:18:58,9.211853,0.032558,0.299807,284.613251
397,2025-04-02 23:18:59,9.210902,0.03266,0.300566,282.08313
